label,sentence
freundlich,"Hallo! Du machst immer so gute Geschäfte, weiter so!"
freundlich,"Schön, dich zu sehen! Deine Trades sind unschlagbar."
freundlich,Hallo lieber Villager! Welche Schätze versteckst du heute?
freundlich,Guten Morgen! Deine Angebote sind einfach großartig.
freundlich,"Hey, ich bin wieder da für tolle Trades mit dir!"
freundlich,"Grüße, mein Freund! Was hast du heute für mich?"
freundlich,Guten Tag! Deine Handelsangebote sind einfach klasse.
freundlich,"Schönen Tag noch! Ich kann es kaum erwarten, zu handeln."
freundlich,"Hey, du machst meinen Tag mit deinen Trades!"
freundlich,Hallo! Deine Geschäfte sind immer fair und freundlich.
freundlich,"Wie schön, dich zu sehen! Zeig mir deine Schätze."
freundlich,Guten Morgen! Deine Angebote sind unschlagbar gut.
freundlich,Hallo lieber Villager! Lass uns wieder tolle Geschäfte machen.
freundlich,Guten Tag! Deine Handelswaren sind einfach super.
neutral,Gibt es hier besondere Veranstaltungen?
neutral,Welche Ressourcen werden hier am meisten gehandelt?
neutral,Hast du schon mal Abenteurer getroffen?
neutral,Hast du einen Lieblingshandwerker im Dorf?
neutral,Was hältst du von den Dorfbewohnern?
neutral,Welche Gerüchte gibt es hier?
neutral,Wie verbringst du deine Freizeit?
neutral,Was denkst du über Reisende?
neutral,Hast du schon mal einen besonderen Fund gemacht?
neutral,Gibt es hier viele Tiere?
neutral,Wie wichtig ist der Handel für das Dorf?
neutral,Was sind die größten Herausforderungen hier?
neutral,Bist du zufrieden mit deinem Leben im Dorf?
unfreundlich,Was für ein nutzloser Villager bist du eigentlich?
unfreundlich,"Deine Trades sind lächerlich, du Versager."
unfreundlich,"Hau ab, ich will mit jemandem reden, der nützlich ist."
unfreundlich,"Verschwinde, du unnützer NPC!"
unfreundlich,"Du bist so dumm, dass es wehtut."
unfreundlich,Mach dich nützlich und zeig mir endlich was Vernünftiges.
unfreundlich,"Ich frage mich, ob du überhaupt einen Gehirnzelle besitzt."
unfreundlich,"Du bist der schlechteste Villager, dem ich je begegnet bin."
unfreundlich,Wie kannst du so nutzlos sein?
unfreundlich,"Ich wünschte, ich könnte dich einfach ignorieren."
unfreundlich,"Deine Trades sind ein Witz, du armseliger Charakter."
unfreundlich,"Wieso verschwendest du meine Zeit, du Dummkopf?"
unfreundlich,Deine Antwortmöglichkeiten sind genauso nutzlos wie du.
unfreundlich,"Ich habe besseres zu tun, als mit dir zu reden."
unfreundlich,"Du bist so unfähig, dass es schon traurig ist."
unfreundlich,"Wenn ich die Wahl hätte, würde ich dich sofort feuern."
unfreundlich,Deine Unfähigkeit macht mich aggressiv.
unfreundlich,"Ich frage mich, ob du überhaupt einen Zweck hast."
unfreundlich,Deine Inkompetenz ist wirklich beeindruckend.
unfreundlich,"Ich kann nicht fassen, dass du noch hier bist."
unfreundlich,Deine Dummheit ist wirklich unerträglich.
unfreundlich,Kannst du nicht einfach verschwinden?
unfreundlich,Ich würde lieber mit einem Schwein reden als mit dir.
freundlich,"Hallo lieber Villager, bist du bereit für ein Geschäft?"
freundlich,"Schön dich zu sehen, lieber Villager! Zeig mir deine besten Angebote."
freundlich,"Hallo, mein freundlicher Händler! Was kannst du mir heute anbieten?"
freundlich,"Hey, netter Villager! Wie geht es dir? Zeig mir deine Waren!"
freundlich,Guten Morgen! Hast du etwas Besonderes für mich heute?
freundlich,Hallo lieber Villager! Ich bin auf der Suche nach tollen Deals.
freundlich,"Guten Tag, mein geschätzter Händler! Lass uns handeln."
freundlich,"Guten Tag, mein freundlicher Händler! Ich freue mich auf unser Geschäft."
freundlich,Hallo lieber Villager! Deine Angebote sind immer unschlagbar.
freundlich,"Guten Morgen, lieber Villager! Zeig mir, was du zu bieten hast."
freundlich,"Hallo, mein geschätzter Handelspartner! Was gibt es Neues bei dir?"
freundlich,"Hey, netter Villager! Ich bin bereit für unsere Handelsgespräche."
freundlich,"Guten Tag, mein freundlicher Händler! Lass uns gute Geschäfte machen."
freundlich,"Hallo! Deine Waren sind immer von höchster Qualität, lieber Villager."
freundlich,"Guten Tag, mein geschätzter Händler! Ich freue mich auf unsere Transaktionen."
freundlich,Hallo lieber Villager! Deine Geschäfte sind immer fair und ehrlich.
freundlich,"Hallo, mein geschätzter Handelspartner! Was hast du heute für mich?"
freundlich,"Hey, netter Villager! Ich freue mich auf unsere Verhandlungen."
freundlich,"Guten Tag, mein freundlicher Händler! Lass uns großartige Deals machen."
freundlich,"Hallo! Deine Waren sind immer top, lieber Villager."
freundlich,"Guten Tag, mein geschätzter Händler! Ich bin bereit für unsere Geschäfte."
freundlich,Hallo lieber Villager! Deine Gastfreundschaft ist unschlagbar.
neutral,"Kannst du mir sagen, wo die nächste Stadt ist?"
neutral,Hast du schon mal die Sonnenuntergänge hier bewundert?
neutral,"Kannst du mir helfen, ein verlorenes Haustier zu finden?"
neutral,"Gibt es hier einen Markt, wo ich handeln kann?"
neutral,Bist du öfter draußen unterwegs?
neutral,Hast du schon mal einen Drachen gesehen?
neutral,Was hältst du von den Bauwerken in der Umgebung?
neutral,Hast du schon mal einen Meteoritenregen erlebt?
neutral,Kannst du schwimmen?
neutral,Was hältst du von dem Wetter heute?
neutral,Gibt es hier gefährliche Tiere?
neutral,Hast du schon mal eine Schatzkarte gesehen?
neutral,Was denkst du über die Bewohner dieser Gegend?
neutral,Wie hoch ist der Turm dort hinten?
neutral,Kannst du Musik hören?
neutral,Welche Farbe hat der Himmel bei Sonnenuntergang?
unfreundlich,"Hey, du nutzloser Villager, deine Trades sind eine Frechheit!"
unfreundlich,"Kannst du nicht schneller arbeiten, du faules Stück Scheiße?"
unfreundlich,"Verpiss dich, du unnützer NPC!"
unfreundlich,"Dein Dorf ist genauso beschissen wie du, du verdammter Vollidiot!"
unfreundlich,"Ich wünschte, ein Creeper würde dein Haus in die Luft jagen, du Penner!"
unfreundlich,"Sag mir endlich, was du verkaufst, du blöder Bastard!"
unfreundlich,"Deine Preise sind lächerlich, du elendiger Geizhals!"
unfreundlich,"Ich hoffe, ein Zombie frisst dich auf, du elender Feigling!"
unfreundlich,"Kannst du überhaupt etwas richtig machen, du Versager?"
unfreundlich,"Deine Trades sind so schlecht wie deine Mutter im Bett, du Arschloch!"
unfreundlich,"Ich würde dich am liebsten verbrennen sehen, du dämlicher Trottel!"
unfreundlich,"Du bist so nutzlos wie ein Sattel auf einem Schwein, du Dummkopf!"
unfreundlich,"Ich kann nicht glauben, dass du überlebt hast, du erbärmlicher Loser!"
unfreundlich,"Mach schon, du faules Stück Mist, zeig mir deine Waren!"
unfreundlich,"Du bist so dumm, dass du Holz für Kohle hältst, du Idiot!"
unfreundlich,"Deine Trades sind ein Witz, du armseliger Tropf!"
unfreundlich,"Ich wünschte, Herobrine würde dich holen, du armseliges Wrack!"
unfreundlich,"Ich hoffe, du wirst von einem Skelett durchlöchert, du elender Schwächling!"
unfreundlich,"Du bist so nutzlos wie ein Bett in der Nether, du Versager!"
unfreundlich,"Kannst du nicht schneller laufen, du lahme Ente?"
unfreundlich,"Deine Preise sind so hoch, dass selbst Notch sie nicht bezahlen würde, du Geizhals!"
unfreundlich,"Ich wünschte, ein Enderman würde dich in eine andere Dimension ziehen, du Trottel!"
unfreundlich,"Sag mir endlich, was du verkaufst, du faule Sau!"
unfreundlich,"Deine Trades sind so schlecht wie deine Chancen auf Überleben in der Nacht, du Loser!"
unfreundlich,"Ich hoffe, ein Zombie frisst dein verdammtes Gehirn, du elender Feigling!"
freundlich,"Schön dich zu sehen, hast du neue Angebote für mich?"
freundlich,Guten Tag! Bist du bereit für einen Handel?
freundlich,"Hey Villager, du siehst heute besonders gut aus!"
freundlich,"Hallo Freund, ich hoffe du hast gute Deals für mich!"
freundlich,"Wie war dein Tag bisher, lieber Villager?"
freundlich,"Hallo! Dein Dorf ist wirklich schön, danke dass ich hier handeln kann."
freundlich,Guten Morgen! Hast du etwas Besonderes für mich?
freundlich,"Hey Villager, du machst einen tollen Job hier!"
freundlich,"Schön dich zu treffen, welchen Beruf übst du aus, lieber Villager?"
freundlich,"Hallo freundlicher Villager, deine Trades sind immer fair."
freundlich,"Guten Tag! Danke, dass du immer geduldig mit mir bist."
freundlich,"Hey, freut mich dich zu sehen! Hast du etwas Neues für mich?"
freundlich,"Hallo lieber Villager, deine Freundlichkeit macht meinen Tag besser."
freundlich,Schön dich zu treffen! Deine Handelsangebote sind top!
freundlich,"Hey, du machst deine Sache hier echt gut, Villager!"
freundlich,"Hallo! Dein Lächeln ist ansteckend, danke für deine Hilfe."
freundlich,"Guten Tag, lieber Villager! Deine Güte ist bewundernswert."
freundlich,Hallo! Ich schätze deine Zuverlässigkeit beim Handeln.
freundlich,"Hey Villager, ich schätze deine Geduld mit mir wirklich."
freundlich,"Hallo freundlicher NPC, du machst das hier großartig!"
freundlich,Guten Morgen! Deine Trades sind immer fair und ehrlich.
freundlich,"Hey, schön dich zu sehen! Hast du neue Waren für mich?"
freundlich,"Hallo lieber Villager, du bist wirklich ein Schatz!"
neutral,Kannst du mir etwas über das Dorf erzählen?
neutral,"Wofür verwendest du die ganzen Smaragde, die du bekommst?"
neutral,Hast du schon mal Abenteurer aus der Ferne getroffen?
neutral,Welche Materialien benötigst du für deine Arbeit?
neutral,"Ist es schwer, ein Dorfbewohner zu sein?"
neutral,Hast du schon von den Legenden über verborgene Schätze im Dorf gehört?
neutral,Was denkst du über die aktuellen Handelsbeziehungen des Dorfes?
neutral,Hast du schon einmal von einer Invasion von Zombies erlebt?
neutral,"Gibt es hier eine Bibliothek, in der ich mehr über die Geschichte des Dorfes erfahren kann?"
neutral,Wie sind die Beziehungen zwischen den Dorfbewohnern?
neutral,"Hast du besondere Fähigkeiten, die dich von anderen Dorfbewohnern unterscheiden?"
neutral,Wie schützt ihr euch hier vor feindlichen Angriffen?
neutral,"Gibt es hier eine Schmiede, in der ich meine Ausrüstung verbessern kann?"
neutral,Hast du schon von den Geschichten über das mysteriöse Dorf im Wald gehört?
neutral,Was hältst du von den Handelspreisen hier im Dorf?
neutral,Wie ist die Stimmung der Dorfbewohner in letzter Zeit?
unfreundlich,"Hey, du faules Stück Dreck, zeig mir deine Waren!"
unfreundlich,"Schon mal was von Kundenservice gehört, du nutzloses Stück?"
unfreundlich,"Los, beeil dich und mach, was ich will, du fauler Nichtsnutz!"
unfreundlich,"Wenn du nicht sofort bessere Angebote hast, kannst du dich gleich verpissen!"
unfreundlich,"Du bist so dumm, dass selbst ein Schwein klüger wäre, du elender Trottel!"
unfreundlich,"Ich wette, deine Mutter ist stolz darauf, einen derart nutzlosen NPC wie dich erschaffen zu haben."
unfreundlich,"Deine Trades sind ein Witz, du armseliger Versager!"
unfreundlich,"Wenn ich dich noch einmal sehe, wirst du es bereuen, du erbärmlicher Schwächling!"
unfreundlich,"Ich frage mich wirklich, warum sie dich überhaupt in dieses Spiel gesteckt haben, du unnützer Müll."
unfreundlich,"Komm schon, zeig mir endlich etwas Brauchbares, du nutzloser Mistkerl!"
unfreundlich,"Ich habe schon bessere Geschäfte mit einem Zombie gemacht als mit dir, du unnützer Parasit!"
unfreundlich,"Deine Verkaufspreise sind lächerlich, du gieriger Schweinehund!"
unfreundlich,"Hast du deine Trades aus dem Müllcontainer gefischt, du armseliger Penner?"
unfreundlich,"Ich habe genug von deinem nutzlosen Geschwätz, bring mich endlich weiter, du Schwachkopf!"
unfreundlich,"Wenn Dummheit wehtun würde, wärst du schon längst tot, du elender Versager!"
unfreundlich,"Hör auf, meine Zeit zu verschwenden, du unfähiger Trottel!"
unfreundlich,"Selbst ein Schwein im Schlamm hat mehr Klasse als du, du ekelhafter Sumpfrüpel!"
unfreundlich,"Du bist so nutzlos, dass sogar die Kühe dich auslachen, du lächerlicher Versager!"
unfreundlich,"Deine Trades sind so miserabel, dass selbst ein Skelett mehr Sinn machen würde, du Idiot!"
unfreundlich,"Ich habe schon Schleimklumpen gesehen, die intelligenter waren als du, du elender Trottel!"
unfreundlich,"Ich hoffe wirklich, dass dein Dorf von Zombies überrannt wird, du nutzloser Wicht!"
unfreundlich,"Ich bin es leid, mit einem minderbemittelten NPC wie dir zu verhandeln, du armseliger Loser!"
unfreundlich,"Wenn ich könnte, würde ich dich einfach umbringen, du nerviger Schwächling!"
unfreundlich,"Deine Trades sind so schlecht, dass ich lieber verhungern würde, als sie anzunehmen, du gieriges Schwein!"
freundlich,"Könntest du mir vielleicht helfen, lieber Villager?"
freundlich,"Oh, du siehst heute aber hübsch aus, lieber Villager!"
freundlich,"Ich schätze deine Trades wirklich, lieber Villager."
freundlich,"Deine Güte ist wirklich bewundernswert, lieber Villager."
freundlich,"Ich freue mich immer, wenn ich dich sehe, lieber Villager."
freundlich,"Hast du vielleicht ein paar gute Angebote für mich, lieber Villager?"
freundlich,"Ich schätze deine Gesellschaft wirklich, lieber Villager."
freundlich,"Könnten wir vielleicht ein bisschen plaudern, lieber Villager?"
freundlich,"Ich hoffe, du hast einen wundervollen Tag, lieber Villager."
freundlich,"Deine Trades sind wirklich großartig, lieber Villager!"
freundlich,"Ich bin so dankbar, dass du immer hier bist, lieber Villager."
freundlich,"Deine Freundlichkeit ist ansteckend, lieber Villager."
freundlich,"Ich bewundere deine Fähigkeiten, lieber Villager."
freundlich,"Es ist immer schön, Zeit mit dir zu verbringen, lieber Villager."
freundlich,"Danke, dass du immer ein offenes Ohr für mich hast, lieber Villager."
freundlich,"Du machst meine Minecraft-Welt wirklich besser, lieber Villager."
freundlich,"Ich hoffe, du fühlst dich heute genauso gut wie ich, lieber Villager."
freundlich,"Ich wünsche dir alles Gute, lieber Villager!"
freundlich,"Deine Trades sind wirklich sehr großzügig, lieber Villager."
freundlich,"Ich schätze deine Hilfe wirklich, lieber Villager."
freundlich,"Du bist wirklich ein Schatz, lieber Villager."
neutral,Brauchst du etwas?
neutral,Wie ist das Wetter?
neutral,Was denkst du über die Umgebung?
neutral,Bist du oft draußen?
neutral,Magst du die Natur?
neutral,Ist das dein Zuhause?
neutral,Ist hier sicher?
neutral,Kannst du mir etwas über die Geschichte erzählen?
neutral,"Wann hast du angefangen, hier zu leben?"
neutral,Ist das ein guter Ort zum Entspannen?
neutral,Hast du hier viele Aufgaben?
neutral,Was tust du in deiner Freizeit?
neutral,Ist hier viel los?
unfreundlich,"Kannst du nicht schneller arbeiten, du nutzloses Stück Dreck?"
unfreundlich,"Verpiss dich mit deinem lächerlichen Angebot, du elender Bastard!"
unfreundlich,"Du bist so nutzlos wie ein Sack voller Scheiße, Villager!"
unfreundlich,"Ich wünschte, du wärst nie hier aufgetaucht, du verfickter Mistkerl!"
unfreundlich,"Dein Angebot ist so beschissen wie dein verdammtes Gesicht, du hässlicher Bastard!"
unfreundlich,"Ich hoffe, ein Creeper sprengt deine verfluchte Hütte in die Luft, du elender Penner!"
unfreundlich,"Kannst du nicht mal richtig zählen, du verdammte Null?"
unfreundlich,"Deine Mutter war ein Schwein und dein Vater roch nach Zombie-Arsch, du widerliches Stück Scheiße!"
unfreundlich,"Sag mal, hast du deine Trades aus dem Müll aufgelesen, du dreckiger Penner?"
unfreundlich,"Dein Gesicht ist gruseliger als die Hölle, du abscheulicher Freak!"
unfreundlich,"Ich wünschte, du wärst so schnell wie ein verdammter Zombie, du lahmer Bastard!"
unfreundlich,"Du bist so dumm, dass du einen Kaktus zum Kuscheln mit nach Hause nimmst, du verfickter Idiot!"
unfreundlich,"Dein Handel ist so erbärmlich, dass selbst ein Zombie es besser machen würde, du nutzloser Haufen Dreck!"
unfreundlich,"Hör auf, mich mit deiner lächerlichen Anwesenheit zu belästigen, du elender Versager!"
unfreundlich,"Dein Angebot ist so nutzlos wie ein Schwert aus Butter, du verdammter Dummkopf!"
unfreundlich,"Ich würde lieber in Lava springen, als noch eine Minute mit dir zu handeln, du widerlicher Bastard!"
unfreundlich,"Du bist so faul, dass sogar die Schweine mehr Arbeit leisten als du, du verfluchtes Nichts!"
unfreundlich,"Ich hoffe, ein Creeper explodiert direkt vor deiner hässlichen Fresse, du abscheulicher Mistkerl!"
unfreundlich,"Dein Handel ist so erbärmlich, dass selbst ein Skelett es besser machen würde, du nutzloses Stück Scheiße!"
unfreundlich,"Kannst du nicht mal einen anständigen Preis anbieten, du gieriges Schwein?"
unfreundlich,"Ich wünschte, du wärst so schnell wie ein fauler Schnecke, du lächerlicher Versager!"
unfreundlich,"Dein Verhalten ist so beschissen wie deine verdammten Trades, du erbärmlicher Trottel!"
unfreundlich,"Du bist so nutzlos wie ein Schneeball in der Wüste, du verfickte Niete!"
freundlich,Dein Lächeln macht meinen Tag! Zeig mir deine Waren!
freundlich,"Guten Tag, mein freundlicher Händler! Was bietest du an?"
freundlich,"Ich schätze deine Freundlichkeit, lieber Villager! Was können wir tauschen?"
freundlich,"Deine Waren sind bestimmt genauso großartig wie du, lieber Villager!"
freundlich,"Hallo, mein guter Freund! Zeig mir, was du heute im Angebot hast."
